1.1,-0.1,13.277,13.489,13.133,12.436,12.616,12.934,13.591,13.276,13.503,12.162,12.981,13.063
1.5,-0.1,12.86,13.058,13.187,12.99,12.832,13.514,12.409,12.938,13.581,13.073,13.074,13.042
1.9,-0.1,13.515,12.353,12.303,13.479,12.209,13.248,13.291,12.87,12.081,13.656,12.851,13.079
1.7,0.3,12.93,12.801,13.698,12.541,12.249,12.124,13.264,13.223,13.251,13.695,12.724,13.157
1.3,0.3,12.254,13.435,12.055,13.598,12.073,13.357,13.159,12.603,12.926,12.876,12.795,12.768
0.9,0.3,13.429,12.384,13.499,12.815,12.479,13.162,12.361,12.589,13.519,12.731,12.962,12.698
0.5,0.3,13.384,12.387,12.324,12.926,13.182,13.229,13.4,12.773,12.516,12.121,12.905,12.723
0.1,0.3,11.245,11.51,11.336,11.127,11.27,11.365,11.276,11.438,11.362,11.1,11.309,11.234
-0.3,0.3,11.725,11.316,11.402,11.363,11.634,11.41,11.33,11.489,11.547,11.184,11.475,11.404
-0.7,0.3,15.228,15.264,15.389,16.098,16.571,14.56,16.031,14.303,17.038,15.412,15.518,15.848
-1.1,0.3,11.532,11.463,11.455,11.351,11.404,11.276,11.54,11.404,11.523,11.356,11.414,11.477
-1.5,0.3,13.58,12.529,12.783,12.925,12.911,12.2,12.278,12.37,12.332,12.11,12.821,12.602
-1.9,0.3,12.334,12.731,12.266,12.888,12.211,12.559,13.52,12.525,13.227,13.405,12.498,13.295
-2.1,0.7,13.047,13.538,13.096,12.372,13.45,13.274,13.195,13.331,12.99,13.043,13.13,12.852
-1.7,0.7,12.598,12.746,12.325,12.186,12.46,13.258,13.621,12.017,13.569,13.507,12.595,13.199
-1.3,0.7,11.178,11.351,11.175,11.49,11.51,11.263,11.411,11.446,11.343,11.535,11.328,11.276
-0.9,0.7,11.242,11.564,11.209,11.26,11.196,11.167,11.387,11.174,11.277,11.549,11.273,11.436
-0.5,0.7,15.863,21.228,19.284,16.267,16.297,16.656,16.867,16.708,16.238,15.901,17.599,16.117
-0.1,0.7,11.495,11.36,11.171,11.564,11.464,11.475,11.471,11.585,11.309,11.341,11.422,11.388
0.3,0.7,12.995,12.439,12.819,12.688,12.96,13.249,13.156,13.568,12.486,12.324,12.858,12.777
0.7,0.7,13.559,13.011,13.002,12.622,12.709,13.474,13.376,12.073,13.674,13.526,13.063,13.142
1.1,0.7,13.287,13.025,12.654,13.067,13.611,12.623,12.204,13.197,13.426,12.857,13.045,12.92
1.5,0.7,12.647,12.377,12.428,13.586,12.18,13.165,12.554,12.381,12.8,13.393,12.73,12.847
1.9,0.7,12.129,12.504,13.049,12.326,12.283,13.342,12.678,13.144,12.457,12.344,12.606,12.786
1.7,1.1,12.902,12.721,13.401,13.184,12.975,12.35,12.307,13.06,12.857,12.727,12.922,12.822
1.3,1.1,13.588,12.145,13.241,12.893,13.583,13.312,12.035,12.301,12.523,13.054,13.127,12.724
0.9,1.1,12.967,13.362,12.993,13.464,13.254,12.66,13.111,13.304,12.808,13.224,13.117,13.252
0.5,1.1,12.02,13.579,13.541,12.669,13.463,12.389,12.278,12.183,13.34,12.879,12.943,12.869
0.1,1.1,11.349,11.145,11.421,11.245,11.245,11.787,11.352,10.95,11.643,11.356,11.365,11.32
-0.3,1.1,11.608,11.34,11.571,11.377,11.04,11.158,11.373,11.6,10.919,11.832,11.349,11.462
-0.7,1.1,12.653,11.723,11.539,11.382,11.711,11.345,11.675,11.375,11.518,11.408,11.726,11.34
-1.1,1.1,11.241,11.67,11.44,11.181,11.483,11.171,11.728,11.088,11.343,11.538,11.364,11.421
-1.5,1.1,12.276,12.831,13.39,13.26,13.673,12.824,13.351,12.168,13.136,12.266,13.042,12.872
-1.9,1.1,12.529,12.403,13.01,12.591,13.335,13.329,12.748,12.329,12.037,13.181,12.866,12.559
-2.1,1.5,12.282,13.637,12.723,12.996,12.302,12.5,13.278,12.168,12.511,13.422,12.74,12.851
-1.7,1.5,12.447,12.886,12.275,12.076,12.228,12.902,12.109,12.947,13.668,12.612,12.469,12.729
-1.3,1.5,13.172,12.831,12.719,12.413,13.597,12.689,13.141,12.53,13.361,12.657,12.903,12.667
-0.9,1.5,12.766,13.155,13.017,13.169,12.502,12.191,13.092,12.576,13.016,13.248,12.8,12.895
-0.5,1.5,12.389,12.625,13.183,13.252,12.794,12.496,12.664,12.867,13.604,13.179,12.79,12.83
-0.1,1.5,12.259,12.064,13.086,13.162,12.043,13.64,12.54,13.069,13.238,13.333,12.709,13.225
0.3,1.5,12.915,13.553,12.117,12.752,12.95,13.181,13.341,12.664,12.044,12.186,12.911,12.614
0.7,1.5,12.133,12.168,12.902,12.562,12.591,12.735,12.86,12.852,13.099,13.005,12.515,12.914
1.1,1.5,12.181,12.57,12.693,12.459,12.092,12.187,13.617,13.696,12.633,12.086,12.364,12.834
1.5,1.5,12.008,12.232,13.221,13.397,13.127,12.319,12.102,12.826,13.41,13.418,12.717,12.819
1.9,1.5,13.389,12.181,12.903,13.509,13.527,13.356,13.073,12.234,12.633,13.468,13.145,12.947
1.7,1.9,12.144,12.84,12.18,13.307,13.68,13.307,13.695,13.577,13.483,13.137,12.91,13.2
1.3,1.9,12.442,13.216,13.324,13.374,13.202,12.464,13.109,13.213,13.136,12.371,13.004,13.057
0.9,1.9,12.733,13.515,12.154,12.642,12.489,13.145,12.658,12.584,13.112,12.208,12.78,12.809
0.5,1.9,12.309,13.188,12.261,13.344,12.79,12.768,12.043,12.212,12.691,13.019,12.777,12.627
0.1,1.9,12.247,12.052,12.748,12.557,13.391,12.101,12.313,13.099,13.587,12.096,12.516,12.766
-0.3,1.9,13.478,12.85,12.778,12.746,12.303,13.314,12.63,12.677,12.824,12.033,12.911,12.512
-0.7,1.9,12.935,13.538,12.881,13.307,12.096,12.213,13.248,13.42,12.709,13.415,12.828,12.896
-1.1,1.9,13.45,13.05,13.084,13.465,12.571,12.157,12.301,12.939,13.68,12.884,12.963,13.052
-1.5,1.9,12.597,13.369,12.409,12.875,12.355,12.719,12.451,12.934,12.661,12.166,12.721,12.772
-1.9,1.9,12.683,12.311,12.491,13,13.148,13.229,12.38,13.053,12.419,12.184,12.81,12.571
